rmse,mae,nse,kge,n,pss,model,horizon,gauge_id,water_body,stratum
0.013646932960852669,0.007843010147758294,0.9971490065829359,0.9842762149434422,460,0.33146978234783153,ridge,1,2137,Baldeggersee,season_summer
0.009917717618102603,0.006488366565076081,0.9963566483364035,0.9740240139889877,455,0.36359822066191083,ridge,1,2137,Baldeggersee,season_autumn
0.02305227391238551,0.012298668902848644,0.9329553421962193,0.9626979612209325,92,0.44241868051782174,ridge,1,2137,Baldeggersee,high_5pct
0.009494927168337513,0.00580437170941094,0.920899650616373,0.9700952224312824,92,-0.010977032584039037,ridge,1,2137,Baldeggersee,low_5pct
0.009558962547296632,0.004912978674588454,0.9922987440106452,0.9755437379141859,452,0.2566629750126229,ridge,1,2168,Sempachersee,season_winter
0.00557945110970417,0.003961284604281075,0.9964067322960115,0.96517208366224,460,0.42243606772341924,ridge,1,2168,Sempachersee,season_snowmelt
0.007717504995728609,0.005320021123472182,0.998485794909666,0.9776006243158356,460,0.3562084824706402,ridge,1,2168,Sempachersee,season_summer
0.005114840254124139,0.003854146098043217,0.998332039211008,0.9786068559601807,455,0.4238860254579062,ridge,1,2168,Sempachersee,season_autumn
0.013644451204829931,0.009987871723790714,0.9425572564002528,0.966626365866791,93,0.3332024478440504,ridge,1,2168,Sempachersee,high_5pct
0.0060521126007383385,0.004712554603494854,0.8439583101115785,0.9521405608303808,93,-0.2191051535913957,ridge,1,2168,Sempachersee,low_5pct
0.055728279109270806,0.024908328640168443,0.9556512776066151,0.9779253142674396,452,0.29139523573934334,ridge,1,2484,Lauerzersee,season_winter
0.046548952441344785,0.02074394466381675,0.9629841803001027,0.9814686850889079,460,0.3078772227026204,ridge,1,2484,Lauerzersee,season_snowmelt
0.041263187687891806,0.020090480107846097,0.9769656225386966,0.9879113383423483,460,0.438432226600028,ridge,1,2484,Lauerzersee,season_summer
0.0333786446372746,0.016136848600619643,0.9721962729809656,0.9862412022937046,455,0.4230839639642596,ridge,1,2484,Lauerzersee,season_autumn
0.12825990586140915,0.08696446572580756,0.5151520077833609,0.7379293961540139,93,0.33114541990396607,ridge,1,2484,Lauerzersee,high_5pct
0.006586382185699444,0.004681022312333336,0.9733975230836008,0.9834538795330662,92,0.3302026047198422,ridge,1,2484,Lauerzersee,low_5pct
0.023486159045648138,0.015037201106352678,0.9828137969214048,0.9639430239295772,452,0.31379344434079504,lightgbm,1,2004,Murtensee,season_winter
0.012988725157438843,0.008802601547060486,0.9834129398544093,0.990631436215762,460,0.405989228993877,lightgbm,1,2004,Murtensee,season_snowmelt
0.012392010887158708,0.009178130629607657,0.9690639861930104,0.971157053306485,460,0.2802556447621227,lightgbm,1,2004,Murtensee,season_summer
0.012899101849283268,0.009236945627111044,0.9887907764988347,0.9931290647675547,455,0.40710799918147456,lightgbm,1,2004,Murtensee,season_autumn
0.031335733546391895,0.01943984093739338,0.8338971698820445,0.9170542901058432,94,0.41414737085562414,lightgbm,1,2004,Murtensee,high_5pct
0.029835675991285816,0.021708568216070034,0.8953614544372425,0.8138006085436096,92,-0.7543800491889896,lightgbm,1,2004,Murtensee,low_5pct
0.05227523300153773,0.034690714586079634,0.9918399821183632,0.9802232941913288,452,0.20291966089697777,lightgbm,1,2007,Lac_de_Joux,season_winter
0.03255008033140707,0.021992557417574377,0.9923781012748328,0.9666169053800795,460,0.246770061703953,lightgbm,1,2007,Lac_de_Joux,season_snowmelt
0.024866745036105288,0.0167347732359852,0.9936132197603319,0.9950542190557632,460,-0.20394711217635764,lightgbm,1,2007,Lac_de_Joux,season_summer
0.124810489101608,0.03689105348963409,0.9461102905126723,0.972820430135812,455,-0.02016127277372637,lightgbm,1,2007,Lac_de_Joux,season_autumn
0.06252023243561561,0.04079300404740015,0.5074229345997806,0.7937188032688968,92,0.1507182192744887,lightgbm,1,2007,Lac_de_Joux,high_5pct
